-67	0.07942	-66	0.05112	-67
-68	0.05983	-67	0.06047	-68
-69	0.04503	-68	0.01755	-69
188	0.1499	189	0.15762	-68
191	0.20022	192	0.18679	-67
193	0.01299	194	0.34469	-66
-67	0.01767	-66	0.0572	-67
190	0.10699	-67	0.05285	-67
-68	0.03122	-67	0.02637	-68
197	0.04211	198	0.53774	-67
196	0.22971	-67	0.15646	-67
195	0.35837	-67	0.07258	-67
202	0.107	203	0.07036	-66
205	0.11603	206	0.09778	-65
204	0.26564	-65	0.05276	-65
210	0.13449	211	0.16705	-64
209	0.08933	-64	0.03063	-64
-64	0.02112	212	0.18764	-64
208	0.14062	-64	0.04213	-64
207	0.18317	-64	0.00537	-64
215	0.13642	216	0.13163	-63
-63	0.00887	217	0.08607	-63
214	0.0704	-63	0.00632	-63
218	0.11985	219	0.14068	-62
-62	0.00948	220	0.14527	-62
-63	0.02406	-62	0.00332	-63
-63	0.00348	221	0.11979	-63
222	0.07258	223	0.11518	-62
-63	0.01367	-62	0.00482	-63
213	0.17903	-63	0.00346	-63
225	0.27556	226	0.11895	-62
224	0.15467	-62	0.00397	-62
-63	0.00345	-62	0.07851	-63
-64	0.0253	-63	0.04497	-64
-65	0.02129	-64	0.0131	-65
-65	0.0117	227	0.14062	-65
228	0.22785	229	0.09597	-64
-65	0.00405	-64	0.03686	-65
-65	0.00781	230	0.09493	-65
231	0.07291	232	0.15633	-64
234	0.11474	235	0.29358	-63
236	0.22395	237	0.18795	-62
-63	0.05839	-62	0.14114	-63
233	0.09853	-63	0.06166	-63
-64	0.03099	-63	0.03983	-64
-65	0.00543	-64	0.04249	-65
238	0.11097	239	0.11957	-64
-65	0.01841	-64	0.02612	-65
-66	0.05525	-65	0.03416	-66
201	0.15029	-66	0.01959	-66
200	0.30406	-66	0.01773	-66
199	0.11386	-66	0.06579	-66
242	0.12198	243	0.09313	-65
241	0.13831	-65	0.05969	-65
240	0.14897	-65	0.07439	-65
-65	0.06899	244	0.23065	-65
-66	0.08409	-65	0.0287	-66
245	0.05932	246	0.13889	-65
247	0.25376	248	0.14301	-64
-65	0.62538	-64	0.04825	-65
