5e-09	6e-09
0.0556026	0.0585299
0.183259	0.139757
0.607135	0.915366
0.172695	0.199326
0.175374	0.228769
0.00579945	0.00751739
5e-09	0.0133655
0.0185094	0.0107933
0.0519385	0.0212251
5e-09	5e-09
0.0649347	0.0738998
0	0
5e-09	5e-09
0.0395026	0.0998616
0.0861642	0.0865364
0.0408646	0.0340088
0.210884	0.130639
0.114216	0.0917034
0.334143	0.0688654
0.00470734	0.00717061
0.0677616	0.0783686
0.00122938	0.0024195
0.0102543	0.00103454
5e-09	0.00752308
0.00101516	0.0048461
5e-09	0.00104835
0.00987103	0.00776713
0.00560194	0.00318355
0.00823497	0.00383493
0.191502	0.159769
0.0164634	0.0231138
0.0377076	0.0122021
0.000106276	0.00204666
0.0431499	0.0359667
0.0368128	0.0225737
0.0125481	0.0203447
0.00353887	0.00805734
0.0278862	0.0252558
0.000721106	5e-09
6e-09	5e-09
6e-09	0.000721236
0.00277116	0.0228475
0.0085489	0.00582652
0.0131279	0.00381854
0.187249	0.237404
0.0342294	0.0321069
0.268901	0.0812351
0.219083	0.21716
0.0283644	0.0638321
0.0316135	0.0395048
0.000498843	0.000985623
5e-09	0.000494987
0.00930581	0.0036329
0	0
0.00324539	0.0131849
0.00155432	0.00129711
0.0144604	0.00562108
0.00316768	0.00796743
0.00810817	0.00569168
0.0123459	0.00649981
0.0083659	0.00721114
0.00760989	0.0024144
5e-09	5e-09
0.00386195	0.00113523
5e-09	5e-09
0.000495468	5e-09
5e-09	0.000494579
0.000493366	5e-09
0.00349868	5e-09
0.000996288	0.000490404
0.0107494	0.00629962
0.0107977	0.00602989
0.00954909	0.0040211
0.00476048	0.00682021
0.0023427	0.00606829
0.0077128	0.00750751
0.0191477	0.0134634
0.0437374	0.0232326
0.0490975	0.0859669
0.000322814	0.00011599
0.0434913	0.0380627
0.0069485	0.0116243
0.0167248	0.00316931
0.00194953	0.00358579
0.0350892	0.0082095
0.00892455	0.00891355
0.0155151	0.00775262
0.0251533	0.0106204
0.0250281	0.00447471
0.0175502	0.00415164
0.0100309	0.00230345
0.011803	0.0112026
0.0079253	0.012003
0.00887689	0.00479994
0.0339568	0.00513747
0.0174829	0.0238158
0.041548	0.00923624
0.0255722	0.0131945
0.000444161	0.00404014
0.00151842	0.00116371
0.00503349	0.00386034
0.0102779	0.00896361
0.0283841	0.0309395
0.00715664	0.00995252
0.0317637	0.0136482
0.0294823	0.0347581
0.0267085	0.00827888
0.0171409	0.0164668
0.000901154	0.00135192
0.00046503	0.000428259
0.00392001	5e-09
0.000865611	0.0021792
